geoid,HeathDeath_Percent,leadPoisonR,ndvi,treesN10,treeCrwDn,socvlnIndx,hrdshpIndx,urbanFlood,surfcTemp,trafficVol,nnetPM25,chAsthmaED,chAsthma17,pop18,whiteP18,blackP18,amIndP18,asianP18,hispP18,other18,chldren18,senior18,zipCode,comArea,comAreaNm,plantDivrs,plantTotl,plantSpec,redLined,mdRent18,mdHome18,frgnBrn18,hhldSize18,fmHhld18,college18,popDens18,ovrcwdHs18,costBurd18,hsngSuscp,hsngVuln,hsngChng,dsplcPresr,chwAirTemp,chwHeatAve,chwHeatMax,eclipsPM25,lungCRt17,physRt17,adAsthma17,cancerRt17,hyptRt17
17031110300,1.02,0.465116279,0.35343,3205,18.6,48.1,17.3,9,86.2,6,10.5,92,78.6,,81.8,0,,8.3,24.8,9.2,20.22727273,14.94755245,60630,11,JEFFERSON PARK,0.857,7,7,C,992,280000,25.78671329,2.87,70.256917,31.35855341,12236.78301,2.865613,28.85375,High-cost,0,Not_Rising,0,84.2969862,89.55794276,100.0031325,10.36466646,65.29737531,26,NA,473.2502056,29.3
17031110400,1.02,0.465116279,0.330101,2681,20,43.1,14.8,9,88.2,6.1,10.5,92,78.6,,74.4,0.5,,8.6,26.4,16.3,17.05842848,16.1853593,60630,11,JEFFERSON PARK,0.857,7,7,C,1209,310200,32.14685471,2.48,62.04656199,39.45792625,12387.41388,1.732539,38.98213,Moderate-cost,0,Not_Rising,0,84.34846897,89.14084794,99.81329893,10.30084372,65.29737531,26,NA,473.2502056,29.3
17031150200,1.02,0.772200772,0.318452,4144,23.3,55.5,25.2,8.9,86.6,6.2,10.3,92,78.6,,74.9,0.7,,7.3,30.9,16.8,18.27804311,10.79127404,"60641,60630",15,PORTAGE PARK,0.917,12,12,C,955,339200,25.72608752,3,62.0475698,37.87593985,15122.93203,4.619097,36.74595,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",83.78874127,88.00008415,97.9380331,10.33651924,67.09911316,26.9,9.7,480.3288371,27.7
17031150501,1.02,0.772200772,0.372081,2112,23.9,47.9,18.5,9,86.8,4.8,10.3,92,78.6,,76.9,3.5,,6.1,25.1,13.3,18.9032095,13.67197372,"60706,60634,60630",15,PORTAGE PARK,0.5,2,2,C,1103,254600,25.42330048,2.94,72.47706422,28.19368132,14666.15306,3.88144,28.51094,High-cost,0,Not_Rising,0,83.97171004,88.75511909,99.39562589,10.69509506,67.09911316,26.9,9.7,480.3288371,27.7
17031150300,1.02,0.772200772,0.354915,4286,24.4,47.5,17,9,90,5.3,10.4,92,78.6,,76.1,2.9,,3,31.7,17.9,21.05865886,13.13144166,"60641,60634,60630",15,PORTAGE PARK,0.974,65,50,C,1002,318800,26.08474361,3.12,60.40314315,37.77188329,15344.43561,2.835668,31.84148,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",83.54898627,87.59291863,97.72291383,10.36945772,67.09911316,26.9,9.7,480.3288371,27.7
17031150401,1.02,0.772200772,0.324048,1944,20.8,63.8,16.7,9,90.3,5,10.6,92,78.6,,72.5,1.7,,3.4,29.8,21,24.92348891,12.62433053,"60634,60630",15,PORTAGE PARK,0.833,6,6,C,1070,270600,32.1537873,2.87,67.79107726,30.33161807,18346.94545,4.352557,30.4679,Moderate-cost,0,Not_Rising,0,84.19721639,88.85784757,99.56078648,10.47505236,67.09911316,26.9,9.7,480.3288371,27.7
17031020802,1.02,2.949709865,0.288872,1904,22.9,85.4,40.1,8.8,61.2,5,10.5,77.25,81.9,,39.7,14,,33.8,16,10.1,23.47837022,6.413480885,"60659,60645",2,WEST RIDGE,0.875,8,8,B,1112,274000,51.94919517,3.37,72.62160999,31.50900901,31979.9019,9.255273,48.90228,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",82.97146685,86.99198537,95.6644508,9.164829493,60.11166217,26.3,9.1,468.0472877,29.7
17031171100,1.84,0.572246066,0.325143,1700,18,48.6,15.8,9.6,91.9,5,10.6,132.5,82.1,,80.9,2.6,,6.4,40.9,10,22.67638636,12.47071075,60634,17,DUNNING,0.857,7,7,C,1068,255200,30.35667795,3.34,68.17472699,34.72330475,14933.86834,1.872075,39.00156,High-cost,0,Rising,0,84.04682632,89.11529251,99.93587574,10.55023479,59.68354744,23.2,6.3,462.2039277,21.2
17031150402,1.84,0.772200772,0.312662,1812,19.1,32.6,12.5,9,91,5.4,10.7,132.5,82.1,,78.7,1.5,,3.8,24.4,15.6,19.81105863,9.280355654,60634,15,PORTAGE PARK,0.857,7,7,C,1095,303400,39.20533482,2.9,69.91290578,28.6440678,14069.82861,1.425178,33.57086,High-cost,0,Rising,0,84.2193042,89.19056709,99.78532623,10.52556356,67.09911316,26.9,9.7,480.3288371,27.7
17031150502,1.84,0.772200772,0.352538,2182,22.9,73.1,19.1,9,86.8,5.3,10.7,132.5,82.1,,73,1.8,,8.2,31.1,17,24.4860667,10.16445866,"60634,60630",15,PORTAGE PARK,0.8,5,5,C,1115,272000,36.24942896,2.95,68.89185581,28.38427948,16563.33304,2.136182,42.12283,Moderate-cost,0,Not_Rising,0,84.06813395,89.09635507,99.53908808,10.72420788,67.09911316,26.9,9.7,480.3288371,27.7
17031832100,5.11,0.358422939,0.219628,654,15.5,28.8,14.7,8.9,28,5.2,10.5,36.75,67.1,,71.2,21.3,,4.2,8.9,2.2,10.0764223,2.887064817,60613,6,LAKE VIEW,0.949,23,21,C,1309,356100,15.62411548,1.75,26.28696605,69.7461213,41201.65641,2.354874,25.4655,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",83.60376478,87.68091386,96.19441286,9.554436207,67.97295166,14.1,6.4,582.9029278,30.7
17031150600,1.84,0.772200772,0.345525,2253,27.2,52.1,12.7,9.5,91.2,5,10.5,132.5,82.1,,65.9,2,,8.3,42.2,21.6,20.79604333,12.43523316,60634,15,PORTAGE PARK,0.929,14,14,C,1047,279900,25.15308526,3.27,72.5251076,22.07572684,16758.98868,3.586801,29.69871,High-cost,0,Rising,0,84.16640653,89.09136551,99.96546902,10.52144464,67.09911316,26.9,9.7,480.3288371,27.7
17031150700,1.84,0.772200772,0.309872,1917,20.2,52.4,26,9.4,92.8,5.4,10.6,132.5,82.1,,77.4,1.5,,6.4,46.1,14.4,20.22873481,13.86704789,"60641,60634",15,PORTAGE PARK,0.578,32,9,C,1202,266400,26.6857279,3,66.57608696,26.29407352,16410.40711,6.453804,43.5462,High-cost,0,Not_Rising,0,84.38641806,89.30644174,99.70484502,10.48135885,67.09911316,26.9,9.7,480.3288371,27.7
17031170100,1.84,0.572246066,0.341771,2640,12.4,74,20.2,8.8,86.6,5.7,10.8,132.5,82.1,,82.8,7.6,,5.7,10.8,3.9,4.859086492,33.2361516,"60706,60634",17,DUNNING,0.906,16,13,,1435,185700,33.33333333,1.97,41.54727794,25.22624434,5253.275704,2.769819,38.68195,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",83.11458007,87.39546531,97.22456279,10.72829735,59.68354744,23.2,6.3,462.2039277,21.2
17031170200,1.84,0.572246066,0.342071,1889,21.8,37.1,13.6,9.3,89,5.5,10.4,132.5,82.1,,77,0,,7.7,40.4,15.3,24.06234778,14.15002435,60634,17,DUNNING,0.5,2,2,C,1112,257900,22.67413541,3.45,87.42714405,26.70972644,16284.45613,0,27.31057,High-cost,0,Rising,0,84.20381535,89.36247023,99.89732018,10.61695576,59.68354744,23.2,6.3,462.2039277,21.2
17031170700,0.82,0.572246066,0.356806,1497,19.1,40.4,17.4,9.8,64,4.8,10.5,132.5,82.1,,84.8,0.2,,9.4,22.9,5.6,22.69436575,13.4088763,60634,17,DUNNING,0,1,1,C,1083,239400,35.2533837,2.89,66.75369887,31.7577548,14195.36177,3.829417,32.55004,High-cost,0,Rising,0,84.28930567,89.71581356,99.86028491,10.25822687,59.68354744,23.2,6.3,462.2039277,21.2
17031170600,0.82,0.572246066,0.366641,1656,23.5,31.1,15.7,9.8,52.6,5.4,10,132.5,82.1,,91.3,0.6,,3.7,16.6,4.4,19.12479741,18.03079417,"60171,60634",17,DUNNING,,,,C,1098,252400,22.60940032,2.67,65.57377049,23.38983051,11282.53091,0,28.38115,Moderate-cost,0,Not_Rising,0,83.92514662,88.80805046,99.12005619,10.18770949,59.68354744,23.2,6.3,462.2039277,21.2
17031160601,0.61,1.407129456,0.328017,1084,23.2,47,14.9,8.7,67.9,4.4,10.5,172.25,82.6,,77.6,2.1,,4.8,42.9,15.5,21.84754888,8.5860017,60618,16,IRVING PARK,0.625,4,3,C,1211,261400,23.77444035,2.7,56.50529501,51.92733717,27863.448,0.605144,42.51135,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",83.53597028,87.67664108,97.60098712,10.92089415,56.37857777,29.9,10.7,454.3016727,29.4
17031170300,0.82,0.572246066,0.393512,4365,23.1,58,17.5,9.2,86.7,5.6,10.4,132.5,82.1,,85.2,0.4,,5,39.4,9.3,25.51401869,14.13084112,60634,17,DUNNING,0.169,22,3,C,1009,240600,37.55140187,2.96,69.63407974,32.29000319,9905.258639,2.457673,33.26051,High-cost,0,Rising,0,83.7129304,88.73615354,99.01995475,10.60415411,59.68354744,23.2,6.3,462.2039277,21.2
17031170400,0.82,0.572246066,0.330286,2097,19,45.7,20.1,9.8,72,5.3,10.3,132.5,82.1,,78.9,1.8,,5.1,25.8,11.9,21.81008902,15.85064293,60634,17,DUNNING,0.667,3,3,C,1145,239100,33.65479723,2.79,71.06834771,27.84954407,13619.63245,3.583278,34.50564,High-cost,0,Rising,0,84.22258226,89.28289704,99.84435122,10.41546027,59.68354744,23.2,6.3,462.2039277,21.2
17031530502,1.02,2.697841727,0.415415,3654,33.8,70.9,20.9,9.7,47.1,4.5,10.7,305,160,,0,99.3,,0,3.2,0.7,19.78092784,18.49226804,60628,53,WEST PULLMAN,0.667,3,3,,1350,112600,0.3221649485,2.97,62.93436293,9.959839357,5691.544208,2.509653,34.16988,Lower-cost,0,Not_Rising,0,84.17437313,91.43106157,100.6864166,9.885896683,106.5015993,42.9,9.8,602.1758519,28
17031170500,0.82,0.572246066,0.445505,4667,22.9,21.7,9.1,9.5,47.2,5.4,10.2,132.5,82.1,,85.4,0,,6.8,23.6,7.7,19.86411586,15.94850706,60634,17,DUNNING,0.5,2,2,C,1148,244000,25.12068657,2.82,77.04590818,26.2631444,9409.18942,1.746507,25.499,Moderate-cost,0,Not_Rising,0,83.6250545,88.40063456,98.90061797,10.2485589,59.68354744,23.2,6.3,462.2039277,21.2
17031770902,0.82,1.470588235,0.36051,26,0.1,47,18.4,8.8,56.4,4.7,10.3,24.25,44.3,,92.3,0.5,,5.2,6.6,1.7,17.56406565,17.3049237,"60656,60706",76,OHARE,0.5,2,2,,979,276700,37.92110567,2.53,61.96581197,25.57943531,7722.392679,2.564103,37.60684,,,,,84.16649511,88.87429235,99.43892962,10.13939571,47.9022931,22,NA,357.2235313,NA
17031040300,1.02,0.583090379,0.449157,3457,35.9,45.8,27.2,8.7,51.8,5,10.5,140.75,83,,64.1,4.3,,25.1,11.7,6.5,15.86324786,17.81196581,60625,4,LINCOLN SQUARE,0.979,131,77,B,1347,360100,33.43589744,2.67,74.48210923,50,10066.53346,0,32.10923,High-cost,0,Rising,0,82.97677262,87.05214985,97.15987699,9.90551424,63.39907481,19.1,6.3,515.967578,27.7
17031140100,0.41,1.429772918,0.290137,1029,24,79.5,24.6,8.4,54.3,4.9,10.6,140.75,83,,60.3,14.1,,9.8,41.3,14.5,33.03090445,2.466685568,60625,14,ALBANY PARK,0.986,261,124,C,1148,236900,40.77119365,2.84,60.47326906,42.54937163,32336.59734,11.21823,52.93602,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",83.17093881,87.12581869,96.54238246,10.16011047,44.62242527,22.6,4,397.6728729,26.6
17031831800,0.41,0.342465753,0.418949,6793,27.6,71.7,19.2,8.4,45.9,5.2,10.7,140.75,83,,65.2,2,,22.9,19.5,10,18.76009041,14.20729738,"60625,60630",13,NORTH PARK,0.984,501,192,B,1089,293500,39.1830804,2.71,60.20220588,42.7479092,8427.563501,3.308824,40.71691,Moderate-cost,0,Not_Rising,0,82.93140065,86.82858156,97.02087239,9.836063194,48.89901956,23,18.5,444.3225239,40.3
17031220400,1.84,0.524590164,0.28583,1179,23.7,16.5,12.5,9,76.6,5.3,10.5,190.75,98.5,,86.5,0.6,,8.1,26.5,4.8,10.48051457,11.01021566,60647,22,LOGAN SQUARE,0.942,19,18,C,1632,388100,17.44230042,2.63,45.96330275,61.57772622,20771.91659,2.110092,27.24771,High-cost,0,Rising,0,83.96580471,88.59255854,99.19123771,10.33955431,39.04862757,18.7,10.5,402.5999424,26.5
17031210800,1.84,1.390644754,0.227908,381,14.9,29,16.5,9,79.2,5.8,10.6,172.25,82.6,,70.5,0.1,,1.3,51,27.2,14.20612813,1.114206128,"60618,60647",21,AVONDALE,,,,D,1095,400000,34.63324048,2.84,61.19791667,53.1881804,17120.35371,1.041667,36.45833,High-cost,1,Rising,"Vulnerable, Prices Rising",84.13156425,88.58527548,98.54717896,,38.49719731,25.6,12.8,382.4784586,37
17031220300,1.84,0.524590164,0.309844,1221,24.7,30.1,13.6,9,74.3,5.5,10.6,190.75,98.5,,84.4,2.3,,2.6,30.8,10.4,16.40163562,8.677873694,60647,22,LOGAN SQUARE,0.945,20,19,D,1340,376100,10.17719219,2.79,44.21997755,64.59731544,17481.31063,2.132435,21.43659,High-cost,0,Not_Rising,0,84.0317185,88.73761113,99.05735775,10.30565262,39.04862757,18.7,10.5,402.5999424,26.5
17031830900,1.84,0.524590164,0.189237,2240,11,21,13.3,9,73.7,6.5,10.6,30.5,40.2,,78.2,4.4,,5.7,34.2,11.4,16.0893493,6.409841373,"60618,60647",22,LOGAN SQUARE,0.941,28,22,,1379,375900,20.84817093,2.74,52.65625,64.39966415,8077.473588,0.703125,23.90625,High-cost,0,Rising,0,84.46679563,88.95365567,98.91071971,10.3352859,39.04862757,18.7,10.5,402.5999424,26.5
17031161100,1.84,1.407129456,0.365147,2190,28.6,18.7,10.1,9,88.1,5.5,10.4,181.75,103.8,,74.9,7.6,,8.4,15.9,9,25.20802741,7.831620166,60641,16,IRVING PARK,0.909,11,11,C,1354,528000,11.40479687,2.81,69.68152866,59.25675676,9173.168426,1.528662,28.40764,High-cost,0,Not_Rising,0,83.56674976,87.72476704,98.40303873,10.68948317,56.37857777,29.9,10.7,454.3016727,29.4
17031310800,3.27,1.811594203,0.186331,710,9.2,59.3,22.9,9.2,85.3,5.2,10.4,158.5,82.5,,52.3,1.1,,3.9,82.1,42.5,20.28916805,7.418819626,60608,31,LOWER WEST SIDE,0.75,4,4,D,883,311500,43.1144821,3.07,50.49180328,33.28798186,32835.81387,2.098361,42.22951,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.42847714,88.85360553,99.47097703,10.76369333,35.44521369,24.2,NA,387.8107227,17.7
17031161000,1.64,1.407129456,0.362741,1634,27.7,38.8,10.3,9,85.5,5.9,10.4,181.75,103.8,,81.7,2.5,,2.3,35.2,13.5,24.91864249,9.437470944,"60641,60618",16,IRVING PARK,0.889,9,9,C,1183,490500,11.25058113,3.08,56.0145808,53.16698656,13062.26361,1.336574,30.13366,High-cost,0,Rising,0,83.5279304,87.51697701,98.40534221,10.92932701,56.37857777,29.9,10.7,454.3016727,29.4
17031190401,0.82,1.5625,0.304566,1500,14.1,77.5,23.3,9.6,95.1,4.4,10.5,132.5,82.1,,68.4,0.5,,8.3,62.1,22.4,24.2785595,9.396613403,"60639,60634",19,BELMONT CRAGIN,0.8,5,5,B,1167,234600,41.52158359,3.36,73.30612245,21.22954445,16567.87531,8.653061,44.32653,Moderate-cost,0,Not_Rising,0,84.54015356,89.65150075,100.373207,10.50710773,50.53601595,32.8,10.8,404.507368,27.2
17031190601,1.84,1.5625,0.414676,2208,23.7,73.3,35.4,9.6,96.5,4.9,10.4,346.75,123.9,,48.8,5.5,,0.4,88.6,45.3,25.46161322,5.306122449,60639,19,BELMONT CRAGIN,0.857,7,7,C,1164,207500,37.57045675,4.52,87.08881579,8.910133843,19311.36516,10.44408,50.98684,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",83.81113475,88.66988508,98.82343909,10.48545742,50.53601595,32.8,10.8,404.507368,27.2
17031020801,1.02,2.949709865,0.289124,1894,21.8,85,23.6,8.8,55,5.3,10.5,77.25,81.9,,60.9,5.3,,29.3,23.1,4.1,18.8645288,10.84751309,60659,2,WEST RIDGE,0.936,19,17,B,1142,370700,47.77486911,2.79,66.97502313,32.58179819,24132.85537,5.134135,43.66327,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",82.07229921,85.87731066,94.42262218,9.519399643,60.11166217,26.3,9.1,468.0472877,29.7
17031491300,2.04,2.288021534,0.438601,2506,28.9,98.7,36.5,10,67.8,4.4,10.4,305,160,,2.6,97,,0,1.7,0.4,25.95009597,14.04990403,60628,49,ROSELAND,0.5,2,2,C,1084,81600,0.537428023,2.92,80.25477707,11.38381201,10443.62122,4.77707,47.7707,Lower-cost,1,Rising,"Vulnerable, Prices Rising",84.14777275,90.88657757,99.27202446,9.552832365,87.75976408,31.6,11.6,584.5653914,33.5
17031491200,2.04,2.288021534,0.404633,2292,25.4,71.3,20.5,10,69.2,3.9,10.4,305,160,,5.7,87.6,,0.9,4.7,5.8,27.58293839,18.62559242,60628,49,ROSELAND,,,,B,1097,118700,4.218009479,2.98,70.40816327,20.38640906,8414.081929,1.603499,44.31487,Lower-cost,0,Rising,0,84.48951214,91.49561577,100.1858779,9.740503311,87.75976408,31.6,11.6,584.5653914,33.5
17031530100,2.04,2.697841727,0.388062,1957,20.5,96.7,42.2,9.9,54.7,4.4,10.4,305,160,,55.7,37.4,,0,61.7,6.5,24.32915921,12.43291592,60628,53,WEST PULLMAN,0,1,1,D,709,86300,27.19141324,3.28,68.24769433,7.595870206,8910.429226,3.42556,42.42424,Lower-cost,1,Rising,"Vulnerable, Prices Rising",84.17577721,90.23929677,99.44341979,9.415571054,106.5015993,42.9,9.8,602.1758519,28
17031020901,1.02,2.949709865,0.336018,1169,15.6,81.7,32.9,8.5,55.8,4.9,10.5,77.25,81.9,,41.1,23.4,,24.6,24.5,11,26.29902782,5.581629232,60659,2,WEST RIDGE,0.934,22,18,C,1202,181100,47.03318807,2.97,66.54195617,35.67741935,31831.8501,10.68947,55.15767,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",81.84245733,85.75320881,93.56597792,9.378262997,60.11166217,26.3,9.1,468.0472877,29.7
17031491400,2.04,2.288021534,0.346213,2351,19,99.7,42.4,9.9,61.7,4.9,10.6,305,160,,2.2,96.2,,0,2.1,1.6,31.09055228,9.531819456,60628,49,ROSELAND,0.375,4,2,C,952,126200,1.429772918,2.79,55.66371681,10.82750103,11132.47311,9.380531,60.17699,Lower-cost,1,Rising,"Vulnerable, Prices Rising",84.10920395,89.43042226,98.76988875,9.28630511,87.75976408,31.6,11.6,584.5653914,33.5
17031491000,2.04,2.288021534,0.447515,5185,28,98.9,42.3,10,70.1,4.3,10.4,305,160,,1.3,96.4,,0.3,0.4,1.6,27.6480302,12.90398679,60628,49,ROSELAND,0.5,2,2,C,1047,91900,1.203113942,3.1,59.98201439,7.513884352,8590.916255,2.78777,55.1259,Lower-cost,1,Rising,"Vulnerable, Prices Rising",84.09046221,91.00445694,99.83310184,9.508639654,87.75976408,31.6,11.6,584.5653914,33.5
17031490700,2.04,2.288021534,0.39667,2210,24.5,54.9,22.9,10,77.3,4.8,10.3,305,160,,0,100,,0,0.4,0,22.02205882,13.71323529,60628,49,ROSELAND,0.5,2,2,C,1068,102300,1.985294118,3.01,61.45251397,11.38211382,11010.69189,0,46.81564,Lower-cost,0,Rising,0,84.07597301,90.0044155,99.61149249,9.561068773,87.75976408,31.6,11.6,584.5653914,33.5
17031490902,2.04,2.288021534,0.379534,3480,20.7,74,21.6,10,73.6,4.7,10.5,305,160,,0.5,98.4,,0.6,0.7,0.5,20.50516648,25.44202067,60628,49,ROSELAND,0,1,1,B,880,146900,2.181400689,2.58,55.67567568,23.34494774,9430.42144,1.675676,41.83784,Lower-cost,0,Not_Rising,0,84.25632095,90.13514855,99.70698426,9.597590804,87.75976408,31.6,11.6,584.5653914,33.5
17031491100,2.04,2.288021534,0.395229,4543,24,75.4,31.5,10,65.8,4.4,10.3,305,160,,2.5,95.4,,0,2.4,2.1,16.82692308,30.14423077,60628,49,ROSELAND,0,1,1,B,1193,123800,0.5769230769,2.61,64.79076479,23.69942197,8150.358599,1.515152,35.64214,Moderate-cost,0,Rising,0,84.16586947,90.87864921,99.62254757,9.639648165,87.75976408,31.6,11.6,584.5653914,33.5
17031260200,1.43,2.826086957,0.30636,886,15.6,87.5,35.2,9.4,78,5,10.4,287.75,251,,2.2,97.8,,0,4,0,34.95782568,8.528584817,60624,26,WEST GARFIELD PARK,,,,C,1116,116400,0,4.03,73.33333333,4.899135447,8413.794843,10.15873,57.14286,Lower-cost,1,Rising,"Vulnerable, Prices Rising",83.86836271,88.30704806,98.25760254,10.09589314,135.5512809,39.7,20.2,676.9091643,34.5
17031530200,2.04,2.697841727,0.47443,5906,34.1,94.5,37.5,10,67.1,4.5,10.3,305,160,,0.8,99,,0,0,0.2,25.07653061,15.99489796,60628,53,WEST PULLMAN,0.446,69,3,C,986,79900,0.7142857143,3.23,62.44931062,11.13381001,7825.810753,3.730738,44.52555,Lower-cost,1,Rising,"Vulnerable, Prices Rising",84.07456049,90.87333717,99.91140338,9.771904945,106.5015993,42.9,9.8,602.1758519,28
17031730700,2.04,1.458333333,0.40341,3274,24.3,67.6,28.4,9.9,58.8,5.5,10.3,305,160,,1.2,94.1,,0,1.6,4.7,23.87011847,16.36682756,"60628,60643",73,WASHINGTON HEIGHTS,0,1,1,D,1136,130000,0.9653356735,3.32,72.04450626,22.42774566,5973.589292,1.529903,35.32684,Moderate-cost,0,Rising,0,83.97262371,89.82529965,98.88926767,9.871030807,88.74418097,33.9,7.8,600.7859515,38.3
17031251700,2.66,3.458213257,0.315883,1539,21.6,87.1,20.3,9.4,77.7,5.1,10.5,402,295,,13.5,72.8,,0,26.1,10.5,22.49811889,11.66290444,"60651,60644",25,AUSTIN,0,1,1,C,1131,134900,14.89841986,3.29,76.77595628,12.34140715,7072.971016,2.185792,47.26776,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.19290909,88.5706405,98.49606246,10.66305828,93.01261318,34.9,12.6,581.7791986,39.2
17031750100,2.04,1.454545455,0.404922,4129,22.5,64.6,22.5,10,60.3,5.6,10.3,305,160,,0.5,94,,0,3.9,5.5,13.60776088,21.89302569,"60628,60643",75,MORGAN PARK,0,1,1,D,768,146000,1.153644468,2.64,63.22254335,18.36115326,7684.174798,0.722543,34.75434,Moderate-cost,0,Rising,0,84.22820291,90.62303377,99.25084531,9.903263283,86.44667085,20.9,5.5,549.7572772,37.5
17031750600,2.04,1.454545455,0.425142,4619,25.4,82.7,17.5,10,67.4,5.6,10.3,305,160,,0.7,91,,0,0,8.3,28.22822823,15.94321594,"60628,60643",75,MORGAN PARK,0.933,33,21,D,1290,123800,2.484302484,2.28,56.72235481,17.82407407,7207.151115,0.795545,44.70963,Lower-cost,0,Not_Rising,0,84.16435947,90.52911107,99.54359865,9.969151115,86.44667085,20.9,5.5,549.7572772,37.5
17031070102,1.84,0.108342362,0.169379,217,11.3,16.8,5.8,9.1,41.8,4.3,10.3,30.5,40.2,,87.5,3.2,,5.6,9.5,3.2,6.130136986,8.082191781,60614,7,LINCOLN PARK,0.5,3,2,C,1332,378900,20.17123288,1.94,18.7197418,87.61904762,60646.26192,0.699301,31.73749,High-cost,1,Rising,"Vulnerable, Prices Rising",83.70995079,87.92195268,96.66764397,,74.09476278,11.6,8.2,606.7016718,21
17031530300,1.02,2.697841727,0.391896,4887,26,70,24.8,10,71.5,5.3,10.4,305,160,,0.9,98.5,,0,0.7,0.4,23.31081081,15.94594595,"60628,60643",53,WEST PULLMAN,0.5,2,2,,982,112000,0.3603603604,2.99,71.90026954,13.30396476,8790.405399,2.088949,34.29919,Lower-cost,0,Not_Rising,0,84.42667172,90.5816914,100.1164068,10.05721197,106.5015993,42.9,9.8,602.1758519,28
17031530400,1.02,2.697841727,0.378228,4040,18.2,62.8,20.9,9.9,71.8,5.1,10.6,305,160,,1.5,96.5,,0.9,0.2,1.1,21.57817828,16.9020945,"60628,60643",53,WEST PULLMAN,0,1,1,,1322,123200,2.532878714,2.62,69.47082768,23.05764411,4052.58701,1.763908,37.17775,Moderate-cost,0,Rising,0,84.43434364,90.74101318,100.4380152,10.08940229,106.5015993,42.9,9.8,602.1758519,28
17031251000,2.66,3.458213257,0.206688,930,11.4,84,40,9.3,84.7,4.9,10.6,382.5,202.6,,4.8,79,,0,18.8,16.2,22.70833333,14.27083333,60651,25,AUSTIN,,,,,943,148700,10.10416667,2.68,66.86217009,7.090103397,5324.689531,8.504399,45.45455,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.60753909,88.95201789,99.35287872,10.57284808,93.01261318,34.9,12.6,581.7791986,39.2
17031530501,1.02,2.697841727,0.451238,5498,32.4,84.7,23.9,10,62.4,3.8,10.2,305,160,,1.9,96.2,,0,1.2,1.7,25.43066322,16.66666667,60628,53,WEST PULLMAN,0.667,3,3,C,794,121500,1.765719208,3.31,65.39724228,17.97423888,9277.268416,5.843729,40.84045,Lower-cost,0,Rising,0,84.2043496,90.99094571,99.7465137,9.83291316,106.5015993,42.9,9.8,602.1758519,28
17031530503,1.02,2.697841727,0.423447,6573,30.2,82,23.8,9.9,51.3,5.5,10.7,305,160,,0.9,96.8,,0,0.7,2.4,26.98811318,14.74970701,"60628,60643",53,WEST PULLMAN,0.943,21,19,,1301,113900,1.406328478,3.14,72.16494845,18.81893382,9677.908091,2.119129,47.93814,Lower-cost,0,Not_Rising,0,84.23619925,91.14176758,99.95477119,10.02994373,106.5015993,42.9,9.8,602.1758519,28
17031020902,1.02,2.949709865,0.33079,1452,18.3,93,35.8,8.7,52.4,4.9,10.5,77.25,81.9,,55.2,14.6,,22.9,19.6,7.4,18.93162393,13.16239316,"60660,60659",2,WEST RIDGE,0.89,20,14,C,979,93600,47.67094017,2.84,56.86881188,26.19589977,24151.06368,9.529703,45.60644,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",82.4012255,86.39647165,94.93713828,9.54349637,60.11166217,26.3,9.1,468.0472877,29.7
17031750500,1.02,1.454545455,0.397365,9349,26.3,87.3,21.7,9.9,61.3,6.1,10.3,176.25,146.1,,19.5,76.9,,0.1,5.7,3.5,21.21160699,22.41642627,60643,75,MORGAN PARK,0.833,6,6,D,1164,219400,4.242321398,2.99,64.36170213,27.16076534,5789.767378,0.580271,43.66538,Moderate-cost,0,Rising,0,84.18678155,90.19000869,100.0919762,10.20461506,86.44667085,20.9,5.5,549.7572772,37.5
17031750200,0,1.454545455,0.50291,7349,45.8,31.3,11.3,9.9,59.7,5.3,10.2,176.25,146.1,,38.1,55.8,,0,4.5,5.9,21.3462923,16.99064075,60643,75,MORGAN PARK,0.9,10,10,B,987,269400,2.447804176,2.4,60.57233704,59.88857939,5487.618501,0,26.15262,Moderate-cost,0,Not_Rising,0,84.4032716,91.51401793,100.9310283,10.19167964,86.44667085,20.9,5.5,549.7572772,37.5
17031821402,1.02,2.697841727,0.39102,0,0,60.6,17.8,9.7,66.2,0,10.7,176.25,146.1,,3.2,94.6,,0,0.3,2.1,17.91791792,18.38505172,"60827,60406",53,WEST PULLMAN,0,1,1,,895,108600,5.171838505,2.15,48.34254144,14.28571429,4629.025562,0,39.98619,,,,,84.31541265,90.96888262,99.8370988,10.14660811,106.5015993,42.9,9.8,602.1758519,28
